event_name,event_date,event_location,event_details_url,weight_class,fight_stats_page_url,header_fighter_a_name,header_fighter_a_nickname,header_fighter_a_outcome,header_fighter_b_name,header_fighter_b_nickname,header_fighter_b_outcome,header_winner_name,header_round_detailed,header_time_detailed,header_time_format_detailed,header_referee_detailed,header_finish_details_detailed,fighter_a_per_round_totals_json,fighter_a_per_round_sig_strikes_json,fighter_a_kd,fighter_a_sig_str_landed,fighter_a_sig_str_attempted,fighter_a_sig_str_pct,fighter_a_total_str_landed,fighter_a_total_str_attempted,fighter_a_td_landed,fighter_a_td_attempted,fighter_a_td_pct,fighter_a_sub_att,fighter_a_rev,fighter_a_ctrl_time_seconds,fighter_a_sig_strikes_head_landed,fighter_a_sig_strikes_head_attempted,fighter_a_sig_strikes_body_landed,fighter_a_sig_strikes_body_attempted,fighter_a_sig_strikes_leg_landed,fighter_a_sig_strikes_leg_attempted,fighter_a_sig_strikes_distance_landed,fighter_a_sig_strikes_distance_attempted,fighter_a_sig_strikes_clinch_landed,fighter_a_sig_strikes_clinch_attempted,fighter_a_sig_strikes_ground_landed,fighter_a_sig_strikes_ground_attempted,fighter_b_per_round_totals_json,fighter_b_per_round_sig_strikes_json,fighter_b_kd,fighter_b_sig_str_landed,fighter_b_sig_str_attempted,fighter_b_sig_str_pct,fighter_b_total_str_landed,fighter_b_total_str_attempted,fighter_b_td_landed,fighter_b_td_attempted,fighter_b_td_pct,fighter_b_sub_att,fighter_b_rev,fighter_b_ctrl_time_seconds,fighter_b_sig_strikes_head_landed,fighter_b_sig_strikes_head_attempted,fighter_b_sig_strikes_body_landed,fighter_b_sig_strikes_body_attempted,fighter_b_sig_strikes_leg_landed,fighter_b_sig_strikes_leg_attempted,fighter_b_sig_strikes_distance_landed,fighter_b_sig_strikes_distance_attempted,fighter_b_sig_strikes_clinch_landed,fighter_b_sig_strikes_clinch_attempted,fighter_b_sig_strikes_ground_landed,fighter_b_sig_strikes_ground_attempted,event_date_iso,FightID_generated
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Flyweight,http://ufcstats.com/fight-details/ab4a91a59c01d6b6,Edgar Chairez,"""Puro Chicali""",W,CJ Vergara,,L,Edgar Chairez,1,2:30,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke,[],[],0,8,27,0.29,8,27,0,0,0.0,1,0,16,8,25,0,0,0,2,7,25,1,1,0,1,[],[],0,6,13,0.46,6,13,0,0,0.0,0,0,0,1,2,0,3,5,8,6,13,0,0,0,0,2025-03-29T00:00:00,ab4a91a59c01d6b6
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Bantamweight,http://ufcstats.com/fight-details/0f20c1d7c44fa5fe,Raul Rosas Jr.,"""El Nino Problema""",W,Vince Morales,"""Vandetta""",L,Raul Rosas Jr.,3,5:00,3 Rnd (5-5-5),Mike Beltran,,[],[],0,20,39,0.51,26,46,4,8,0.5,0,0,578,12,30,5,5,3,4,16,34,0,0,4,5,[],[],0,17,31,0.54,39,53,1,1,1.0,2,0,134,15,28,2,3,0,0,16,30,0,0,1,1,2025-03-29T00:00:00,0f20c1d7c44fa5fe
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Bantamweight,http://ufcstats.com/fight-details/55376d5c205fa844,David Martinez,"""Black Spartan""",W,Saimon Oliveira,,L,David Martinez,1,4:38,3 Rnd (5-5-5),Marc Goddard,Knee to Head In Clinch,[],[],1,27,41,0.65,28,42,0,1,0.0,0,0,42,21,34,1,2,5,5,14,25,5,5,8,11,[],[],0,7,24,0.29,7,24,0,0,0.0,0,0,0,3,17,3,4,1,3,7,23,0,1,0,0,2025-03-29T00:00:00,55376d5c205fa844
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Flyweight,http://ufcstats.com/fight-details/5ba7dd466e30169f,Ronaldo Rodriguez,"""Lazy Boy""",L,Kevin Borjas,"""El Gallo Negro""",W,Kevin Borjas,3,5:00,3 Rnd (5-5-5),Herb Dean,,[],[],0,64,151,0.42,64,151,1,5,0.2,0,0,57,31,110,11,16,22,25,63,149,1,2,0,0,[],[],1,83,141,0.58,84,142,0,0,0.0,0,0,0,72,129,6,7,5,5,78,135,3,4,2,2,2025-03-29T00:00:00,5ba7dd466e30169f
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Middleweight,http://ufcstats.com/fight-details/64fe6e61a24dbf39,Jose Daniel Medina,"""Chicho""",L,Ateba Gautier,"""The Silent Assassin""",W,Ateba Gautier,1,3:32,3 Rnd (5-5-5),Raul Porrata,Knee to Head In Clinch,[],[],0,17,33,0.51,17,33,0,0,0.0,0,0,0,6,21,6,7,5,5,17,33,0,0,0,0,[],[],1,28,50,0.56,28,50,0,0,0.0,0,0,0,24,43,3,6,1,1,26,48,2,2,0,0,2025-03-29T00:00:00,64fe6e61a24dbf39
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Featherweight,http://ufcstats.com/fight-details/41cdbcc0f3635b8f,Christian Rodriguez,,L,Melquizael Costa,"""Melk Cauthy""",W,Melquizael Costa,3,5:00,3 Rnd (5-5-5),Fernando Salas Navarro,,[],[],0,64,98,0.65,77,113,6,15,0.4,1,1,408,36,69,23,24,5,5,29,53,26,31,9,14,[],[],0,65,105,0.61,159,208,1,2,0.5,1,3,293,39,72,19,25,7,8,19,47,17,23,29,35,2025-03-29T00:00:00,41cdbcc0f3635b8f
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Women's Strawweight,http://ufcstats.com/fight-details/7efca050bc7be8ac,Loopy Godinez,,W,Julia Polastri,"""Psycho""",L,Loopy Godinez,3,5:00,3 Rnd (5-5-5),Horacio Lopez Villanueva,,[],[],0,84,150,0.56,114,184,5,11,0.45,0,0,450,71,135,9,11,4,4,75,141,7,7,2,2,[],[],0,87,151,0.57,117,186,0,0,0.0,0,0,19,58,112,14,23,15,16,78,135,4,4,5,12,2025-03-29T00:00:00,7efca050bc7be8ac
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Lightweight,http://ufcstats.com/fight-details/7e3fc760b26b6ae4,Rafa Garcia,"""Gifted""",W,Vinc Pichel,"""From Hell""",L,Rafa Garcia,3,5:00,3 Rnd (5-5-5),Raul Porrata,,[],[],0,64,120,0.53,76,136,2,6,0.33,0,0,135,49,102,12,14,3,4,59,114,4,5,1,1,[],[],0,79,182,0.43,88,191,0,3,0.0,0,0,1,32,116,27,43,20,23,74,174,4,7,1,1,2025-03-29T00:00:00,7e3fc760b26b6ae4
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Featherweight,http://ufcstats.com/fight-details/e2e2537a345367d4,Jamall Emmers,"""Pretty Boy""",W,Gabriel Miranda,"""Fly""",L,Jamall Emmers,1,4:06,3 Rnd (5-5-5),Fernando Salas Navarro,Punch to Head At Distance,[],[],2,33,54,0.61,35,56,0,0,0.0,0,1,49,24,45,7,7,2,2,26,47,3,3,4,4,[],[],0,18,35,0.51,20,37,2,4,0.5,1,0,85,10,24,5,7,3,4,16,32,2,3,0,0,2025-03-29T00:00:00,e2e2537a345367d4
UFC Fight Night: Moreno vs. Erceg,"March 29, 2025","Mexico City, Distrito Federal, Mexico",http://ufcstats.com/event-details/0f7210aa8d61af8d,Lightweight,http://ufcstats.com/fight-details/9f66d450af690df5,MarQuel Mederos,,W,Austin Hubbard,"""Thud""",L,MarQuel Mederos,3,5:00,3 Rnd (5-5-5),Horacio Lopez Villanueva,,[],[],0,44,68,0.64,57,81,0,1,0.0,0,1,93,21,41,7,7,16,20,32,55,4,4,8,9,[],[],0,26,65,0.4,62,121,2,9,0.22,1,0,454,16,51,6,9,4,5,22,60,3,3,1,2,2025-03-29T00:00:00,9f66d450af690df5
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Welterweight,http://ufcstats.com/fight-details/a81ad236a2f221f2,Gilbert Burns,"""Durinho""",L,Michael Morales,,W,Michael Morales,1,3:39,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head At Distance,[],[],0,5,18,0.27,5,18,1,2,0.5,0,0,30,4,13,0,3,1,2,5,18,0,0,0,0,[],[],2,33,56,0.58,35,58,0,0,0.0,0,0,10,31,52,0,0,2,4,25,44,2,3,6,9,2025-05-17T00:00:00,a81ad236a2f221f2
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Lightweight,http://ufcstats.com/fight-details/dcb27eef6441268c,Sodiq Yusuff,"""Super""",L,Mairon Santos,"""The Legend""",W,Mairon Santos,3,5:00,3 Rnd (5-5-5),Kerry Hatley,,[],[],0,36,86,0.41,60,115,1,3,0.33,0,0,122,9,44,9,19,18,23,35,84,1,2,0,0,[],[],0,40,83,0.48,71,114,0,0,0.0,0,0,117,22,56,10,18,8,9,35,77,5,6,0,0,2025-05-17T00:00:00,dcb27eef6441268c
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Middleweight,http://ufcstats.com/fight-details/b3044bf646306e7f,Dustin Stoltzfus,,L,Nursulton Ruziboev,"""Black""",W,Nursulton Ruziboev,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,[],[],0,21,37,0.56,41,62,2,5,0.4,2,0,311,5,19,4,6,12,12,19,34,1,2,1,1,[],[],0,35,68,0.51,53,94,1,2,0.5,0,2,201,24,53,8,11,3,4,24,52,1,1,10,15,2025-05-17T00:00:00,b3044bf646306e7f
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Featherweight,http://ufcstats.com/fight-details/fe2acfdaaaec3dba,Julian Erosa,"""Juicy J""",L,Melquizael Costa,"""Melk Cauthy""",W,Melquizael Costa,3,5:00,3 Rnd (5-5-5),Herb Dean,,[],[],0,69,173,0.39,85,202,3,10,0.3,0,0,214,42,140,18,24,9,9,55,150,13,21,1,2,[],[],0,102,204,0.5,128,236,2,3,0.66,1,0,23,67,160,16,22,19,22,99,196,3,7,0,1,2025-05-17T00:00:00,fe2acfdaaaec3dba
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Lightweight,http://ufcstats.com/fight-details/a9a6cca4bbf7a5db,Gabe Green,"""Gifted""",W,Matheus Camilo,"""Jaguar""",L,Gabe Green,2,3:43,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke,[],[],0,12,27,0.44,36,57,0,0,0.0,1,0,132,4,16,3,4,5,7,10,25,1,1,1,1,[],[],0,13,27,0.48,33,48,2,3,0.66,1,0,150,6,16,4,6,3,5,12,24,0,1,1,2,2025-05-17T00:00:00,a9a6cca4bbf7a5db
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Lightweight,http://ufcstats.com/fight-details/8ba31cf0b3164b72,Jared Gordon,"""Flash""",W,Thiago Moises,,L,Jared Gordon,1,3:37,3 Rnd (5-5-5),Kerry Hatley,Punch to Head At Distance,[],[],1,7,13,0.53,21,36,1,1,1.0,0,0,156,5,10,0,0,2,3,5,11,0,0,2,2,[],[],0,5,9,0.55,11,16,0,0,0.0,0,0,0,3,6,0,1,2,2,5,9,0,0,0,0,2025-05-17T00:00:00,8ba31cf0b3164b72
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Featherweight,http://ufcstats.com/fight-details/d6e2bc6e6c0cc4fe,Yadier del Valle,"""The Cuban Problem""",W,Connor Matthews,"""The Controller""",L,Yadier del Valle,1,2:54,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,[],[],0,9,12,0.75,28,34,1,1,1.0,1,0,81,4,6,1,1,4,5,6,8,0,0,3,4,[],[],0,3,10,0.3,3,10,0,0,0.0,0,0,0,0,5,0,1,3,4,3,10,0,0,0,0,2025-05-17T00:00:00,d6e2bc6e6c0cc4fe
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Women's Bantamweight,http://ufcstats.com/fight-details/f75fe8b384b0db11,Luana Santos,,W,Tainara Lisboa,"""Thai Panther""",L,Luana Santos,2,4:59,3 Rnd (5-5-5),Herb Dean,Keylock From Mount,[],[],0,15,19,0.78,50,57,2,2,1.0,1,0,477,11,15,2,2,2,2,12,16,1,1,2,2,[],[],0,6,34,0.17,7,35,0,1,0.0,0,0,0,3,27,1,5,2,2,6,34,0,0,0,0,2025-05-17T00:00:00,f75fe8b384b0db11
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Women's Strawweight,http://ufcstats.com/fight-details/66887532be2de5ee,Elise Reed,,L,Denise Gomes,"""Dee""",W,Denise Gomes,2,0:30,3 Rnd (5-5-5),Jason Herzog,Punches to Head In Clinch,[],[],0,11,21,0.52,35,47,0,0,0.0,0,0,0,5,15,4,4,2,2,10,20,1,1,0,0,[],[],1,28,42,0.66,69,86,3,3,1.0,0,0,254,18,29,5,8,5,5,11,20,9,10,8,12,2025-05-17T00:00:00,66887532be2de5ee
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Flyweight,http://ufcstats.com/fight-details/18a7dc86279066f8,HyunSung Park,"""Peace of Mind""",W,Carlos Hernandez,,L,HyunSung Park,1,2:26,3 Rnd (5-5-5),Kerry Hatley,Rear Naked Choke,[],[],0,14,22,0.63,17,27,1,1,1.0,1,0,33,5,13,6,6,3,3,11,19,3,3,0,0,[],[],0,4,17,0.23,4,17,0,0,0.0,0,0,0,2,15,0,0,2,2,4,17,0,0,0,0,2025-05-17T00:00:00,18a7dc86279066f8
UFC Fight Night: Burns vs. Morales,"May 17, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,Women's Strawweight,http://ufcstats.com/fight-details/afdd95ae7b7cdb0c,Tecia Pennington,"""Tiny Tornado""",W,Luana Pinheiro,,L,Tecia Pennington,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,[],[],0,63,127,0.49,78,149,0,2,0.0,0,0,44,34,82,10,17,19,28,56,109,7,18,0,0,[],[],0,40,110,0.36,46,118,5,10,0.5,0,0,102,23,85,5,9,12,16,33,95,7,15,0,0,2025-05-17T00:00:00,afdd95ae7b7cdb0c
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Middleweight,http://ufcstats.com/fight-details/d13849f49f99bf01,Dricus Du Plessis,"""Stillknocks""",W,Sean Strickland,,L,Dricus Du Plessis,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,,[],[],0,147,314,0.46,149,316,1,2,0.5,0,0,5,50,193,45,59,52,62,147,314,0,0,0,0,[],[],0,128,263,0.48,128,263,0,0,0.0,0,0,0,90,212,29,41,9,10,128,263,0,0,0,0,2025-02-08T00:00:00,d13849f49f99bf01
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Women's Strawweight,http://ufcstats.com/fight-details/03c2a836d033be8f,Zhang Weili,"""Magnum""",W,Tatiana Suarez,,L,Zhang Weili,5,5:00,5 Rnd (5-5-5-5-5),Mike Beltran,,[],[],0,53,87,0.6,232,299,1,3,0.33,1,0,654,32,56,16,21,5,10,29,62,11,11,13,14,[],[],0,12,36,0.33,63,95,1,15,0.06,0,0,356,1,16,2,6,9,14,10,33,2,3,0,0,2025-02-08T00:00:00,03c2a836d033be8f
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Heavyweight,http://ufcstats.com/fight-details/8435f90fbd50c7a5,Justin Tafa,"""Bad Man""",L,Tallison Teixeira,"""Xicao""",W,Tallison Teixeira,1,0:35,3 Rnd (5-5-5),Rich Mitchell,Elbow to Head At Distance,[],[],0,0,1,0.0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,[],[],1,8,9,0.88,9,10,0,1,0.0,0,0,11,5,6,3,3,0,0,1,2,3,3,4,4,2025-02-08T00:00:00,8435f90fbd50c7a5
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Light Heavyweight,http://ufcstats.com/fight-details/de85ef2fd4769070,Jimmy Crute,,L,Rodolfo Bellato,"""Trator""",L,N/A,3,5:00,3 Rnd (5-5-5),Marc Goddard,,[],[],1,106,209,0.5,139,247,0,3,0.0,0,0,232,93,190,8,10,5,9,77,170,11,13,18,26,[],[],0,89,141,0.63,95,148,1,2,0.5,0,0,29,36,76,24,29,29,36,85,136,4,5,0,0,2025-02-08T00:00:00,de85ef2fd4769070
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Welterweight,http://ufcstats.com/fight-details/4ce53d8a26693f06,Jake Matthews,"""The Celtic Kid""",W,Francisco Prado,,L,Jake Matthews,3,5:00,3 Rnd (5-5-5),Mike Beltran,,[],[],0,68,184,0.36,95,215,0,0,0.0,0,0,40,39,146,24,33,5,5,56,169,12,15,0,0,[],[],0,59,146,0.4,64,152,1,6,0.16,0,0,136,17,92,19,28,23,26,47,132,11,13,1,1,2025-02-08T00:00:00,4ce53d8a26693f06
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Featherweight,http://ufcstats.com/fight-details/c35a53be30bfd066,Jack Jenkins,"""Phar""",L,Gabriel Santos,"""Mosquitinho""",W,Gabriel Santos,3,2:06,3 Rnd (5-5-5),Rich Mitchell,Rear Naked Choke,[],[],1,34,48,0.7,39,55,0,1,0.0,0,0,140,22,35,5,6,7,7,13,22,5,6,16,20,[],[],0,39,61,0.63,96,123,4,7,0.57,2,0,379,26,44,6,9,7,8,23,45,3,3,13,13,2025-02-08T00:00:00,c35a53be30bfd066
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Lightweight,http://ufcstats.com/fight-details/64641156360b1b81,Tom Nolan,"""Big Train""",W,Viacheslav Borshchev,"""Slava Claus""",L,Tom Nolan,3,5:00,3 Rnd (5-5-5),Marc Goddard,,[],[],0,69,175,0.39,111,236,1,8,0.12,3,0,121,43,130,11,23,15,22,63,163,5,11,1,1,[],[],0,66,118,0.55,92,163,0,0,0.0,1,0,191,20,67,26,31,20,20,61,106,1,4,4,8,2025-02-08T00:00:00,64641156360b1b81
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Women's Flyweight,http://ufcstats.com/fight-details/946cae1beed2baec,Wang Cong,"""The Joker""",W,Bruna Brasil,,L,Wang Cong,3,5:00,3 Rnd (5-5-5),Mike Beltran,,[],[],0,103,181,0.56,104,182,2,2,1.0,0,0,3,38,99,21,32,44,50,102,177,0,1,1,3,[],[],0,31,64,0.48,31,64,0,1,0.0,0,0,0,11,30,12,19,8,15,30,63,1,1,0,0,2025-02-08T00:00:00,946cae1beed2baec
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Bantamweight,http://ufcstats.com/fight-details/c7fadbdfdc14c282,Colby Thicknesse,"""Slickness""",L,Aleksandre Topuria,"""El Conquistador""",W,Aleksandre Topuria,3,5:00,3 Rnd (5-5-5),Jim Perdios,,[],[],0,38,127,0.29,40,131,0,8,0.0,0,0,0,18,91,12,27,8,9,35,122,3,5,0,0,[],[],0,41,79,0.51,65,110,1,2,0.5,0,0,302,18,53,19,22,4,4,35,70,5,7,1,2,2025-02-08T00:00:00,c7fadbdfdc14c282
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Lightweight,http://ufcstats.com/fight-details/1f70a4516a70abf2,Rongzhu,,W,Kody Steele,,L,Rongzhu,3,5:00,3 Rnd (5-5-5),Steve Perceval,,[],[],1,125,241,0.51,126,243,0,0,0.0,0,1,18,108,220,4,8,13,13,125,241,0,0,0,0,[],[],0,59,209,0.28,59,209,1,4,0.25,0,0,6,47,194,10,11,2,4,58,205,1,4,0,0,2025-02-08T00:00:00,1f70a4516a70abf2
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Welterweight,http://ufcstats.com/fight-details/8bc8bb0021337de7,Jonathan Micallef,"""The Captain""",W,Kevin Jousset,"""Air""",L,Jonathan Micallef,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,[],[],1,85,192,0.44,89,197,0,0,0.0,0,0,9,52,151,28,34,5,7,83,190,2,2,0,0,[],[],0,67,168,0.39,71,173,0,0,0.0,0,0,0,32,112,17,34,18,22,66,166,1,2,0,0,2025-02-08T00:00:00,8bc8bb0021337de7
UFC 312: Du Plessis vs. Strickland 2,"February 08, 2025","Sydney, New South Wales, Australia",http://ufcstats.com/event-details/e6015889f50075d2,Lightweight,http://ufcstats.com/fight-details/4218d1d1ce6d322c,Quillan Salkilld,,W,Anshul Jubli,"""King of Lions""",L,Quillan Salkilld,1,0:19,3 Rnd (5-5-5),Jim Perdios,Punch to Head At Distance,[],[],1,6,7,0.85,6,7,0,0,0.0,0,0,1,2,3,1,1,3,3,5,6,0,0,1,1,[],[],0,0,1,0.0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-02-08T00:00:00,4218d1d1ce6d322c
UFC 315: Muhammad vs. Della Maddalena,"May 10, 2025","Montreal, Quebec, Canada",http://ufcstats.com/event-details/118463dd8db16e7f,Welterweight,http://ufcstats.com/fight-details/b873c116e39c9920,Belal Muhammad,"""Remember the Name""",L,Jack Della Maddalena,,W,Jack Della Maddalena,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog,,[],[],0,132,318,0.41,155,349,3,9,0.33,0,0,201,119,297,11,18,2,3,116,295,14,21,2,2,[],[],0,178,342,0.52,200,364,0,3,0.0,0,0,40,113,254,47,65,18,23,167,326,11,16,0,0,2025-05-10T00:00:00,b873c116e39c9920
UFC 315: Muhammad vs. Della Maddalena,"May 10, 2025","Montreal, Quebec, Canada",http://ufcstats.com/event-details/118463dd8db16e7f,Women's Flyweight,http://ufcstats.com/fight-details/9e9d1764a015f313,Valentina Shevchenko,"""Bullet""",W,Manon Fiorot,"""The Beast""",L,Valentina Shevchenko,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,,[],[],1,72,149,0.48,173,251,2,9,0.22,0,0,112,48,118,7,12,17,19,62,126,7,18,3,5,[],[],0,71,160,0.44,150,239,1,12,0.08,0,0,427,29,113,35,37,7,10,40,124,29,33,2,3,2025-05-10T00:00:00,9e9d1764a015f313
UFC 315: Muhammad vs. Della Maddalena,"May 10, 2025","Montreal, Quebec, Canada",http://ufcstats.com/event-details/118463dd8db16e7f,Featherweight,http://ufcstats.com/fight-details/891b2faf1bff38ee,Jose Aldo,,L,Aiemann Zahabi,,W,Aiemann Zahabi,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,[],[],1,68,167,0.4,71,170,0,1,0.0,0,0,0,48,135,13,25,7,7,67,166,0,0,1,1,[],[],0,99,199,0.49,109,209,0,0,0.0,0,0,158,79,167,14,22,6,10,66,151,8,11,25,37,2025-05-10T00:00:00,891b2faf1bff38ee
UFC 315: Muhammad vs. Della Maddalena,"May 10, 2025","Montreal, Quebec, Canada",http://ufcstats.com/event-details/118463dd8db16e7f,Women's Flyweight,http://ufcstats.com/fight-details/0f53eb509d0ffeb9,Alexa Grasso,,L,Natalia Silva,,W,Natalia Silva,3,5:00,3 Rnd (5-5-5),Erick Philippeaux,,[],[],0,45,139,0.32,54,149,0,2,0.0,0,0,40,28,101,5,15,12,23,43,136,2,3,0,0,[],[],0,65,164,0.39,74,173,0,0,0.0,0,0,15,42,137,9,11,14,16,64,162,1,2,0,0,2025-05-10T00:00:00,0f53eb509d0ffeb9
UFC 315: Muhammad vs. Della Maddalena,"May 10, 2025","Montreal, Quebec, Canada",http://ufcstats.com/event-details/118463dd8db16e7f,Lightweight,http://ufcstats.com/fight-details/c7190cd03e53fb61,Benoit Saint Denis,"""God of War""",W,Kyle Prepolec,"""Killshot""",L,Benoit Saint Denis,2,2:35,3 Rnd (5-5-5),Luc Lefebvre,Arm Triangle From Side Control,[],[],0,54,70,0.77,77,103,3,5,0.6,2,0,332,36,51,11,12,7,7,24,33,22,24,8,13,[],[],0,12,27,0.44,14,29,0,1,0.0,0,0,7,11,26,1,1,0,0,10,24,2,3,0,0,2025-05-10T00:00:00,c7190cd03e53fb61
UFC 315: Muhammad vs. Della Maddalena,"May 10, 2025","Montreal, Quebec, Canada",http://ufcstats.com/event-details/118463dd8db16e7f,Welterweight,http://ufcstats.com/fight-details/2521234a4bf7c615,Mike Malott,"""Proper""",W,Charles Radtke,"""Chuck Buffalo""",L,Mike Malott,2,0:26,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance,[],[],1,36,61,0.59,36,61,0,0,0.0,0,0,5,21,42,5,9,10,10,28,51,2,3,6,7,[],[],0,10,33,0.3,10,33,0,0,0.0,0,0,0,9,31,0,0,1,2,9,31,1,2,0,0,2025-05-10T00:00:00,2521234a4bf7c615
UFC 315: Muhammad vs. Della Maddalena,"May 10, 2025","Montreal, Quebec, Canada",http://ufcstats.com/event-details/118463dd8db16e7f,Women's Flyweight,http://ufcstats.com/fight-details/4db2d86ebe8c8abd,Jessica Andrade,"""Bate Estaca""",L,Jasmine Jasudavicius,,W,Jasmine Jasudavicius,1,2:40,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke,[],[],0,4,8,0.5,4,8,0,0,0.0,0,0,0,0,3,0,0,4,5,4,8,0,0,0,0,[],[],0,11,18,0.61,27,37,1,2,0.5,1,0,72,9,16,1,1,1,1,8,15,0,0,3,3,2025-05-10T00:00:00,4db2d86ebe8c8abd
